TIME_SERVER,MEAN_HEADING,MEAN_GPS_SOG_KNOTS,ADAPTED_MEAN_HEADING
2022-07-13 19:24:00,222.3,6.82,137.7
2022-07-13 19:29:00,222.3,7.42,137.7
2022-07-13 19:34:00,222.06,7.28,137.94
2022-07-13 19:39:00,221.12,7.82,138.88
2022-07-13 19:44:00,221.92,7.3,138.08
2022-07-13 19:49:00,222.56,7.2,137.44
2022-07-13 19:54:00,222.4,7.32,137.6
2022-07-13 19:59:00,221.94,7.16,138.06
2022-07-13 20:04:00,219.74,6.14,140.26
2022-07-13 20:09:00,223.92,7.32,136.08
2022-07-13 20:14:00,218.98,6.32,141.02
2022-07-13 20:19:00,224.66,7.34,135.34
2022-07-13 20:24:00,220.54,6.82,139.46
2022-07-13 20:29:00,223.16,7.32,136.84
2022-07-13 20:34:00,221.22,6.86,138.78
2022-07-13 20:39:00,222.68,7.04,137.32
2022-07-13 20:44:00,222.32,7.06,137.68
2022-07-13 20:49:00,222.06,7.1,137.94
2022-07-13 20:54:00,221.22,7.2,138.78
2022-07-13 20:59:00,222.06,7.42,137.94
2022-07-13 21:04:00,222.5,8.12,137.5
2022-07-13 21:09:00,221.7,8.46,138.3
2022-07-13 21:14:00,222.26,7.6,137.74
2022-07-13 21:19:00,221.06,7.66,138.94
2022-07-13 21:24:00,222.42,7.98,137.58
2022-07-13 21:29:00,221.6,7.4,138.4
2022-07-13 21:34:00,222.76,7.88,137.24
2022-07-13 21:39:00,222.7,8.7,137.3
2022-07-13 21:44:00,221.4,7.64,138.6
2022-07-13 21:49:00,220.78,7.58,139.22
2022-07-13 21:54:00,223.38,7.72,136.62
2022-07-13 21:59:00,221.7,7.38,138.3
2022-07-13 22:04:00,218.28,7.68,141.72
2022-07-13 22:09:00,214.12,9.06,145.88
2022-07-13 22:14:00,212.42,8.76,147.58
2022-07-13 22:19:00,211.66,8.32,148.34
2022-07-13 22:24:00,213.96,8.32,146.04
2022-07-13 22:29:00,212.72,8.94,147.28
2022-07-13 22:34:00,212.7,8.26,147.3
2022-07-13 22:39:00,212.84,7.86,147.16
2022-07-13 22:44:00,213.6,8.48,146.4
2022-07-13 22:49:00,212.74,8.24,147.26
2022-07-13 22:54:00,213.2,8.84,146.8
2022-07-13 22:59:00,213.48,8.84,146.52
2022-07-13 23:04:00,213.26,9.52,146.74
2022-07-13 23:09:00,212.74,9.6,147.26
2022-07-13 23:14:00,213.28,9.12,146.72
2022-07-13 23:19:00,213,8.72,147
2022-07-13 23:24:00,212.7,8.5,147.3
2022-07-13 23:29:00,212.72,8.94,147.28
2022-07-13 23:34:00,213.14,8.04,146.86
2022-07-13 23:39:00,212.36,8.76,147.64
2022-07-13 23:44:00,213.66,9.86,146.34
2022-07-13 23:49:00,212.82,9.28,147.18
2022-07-13 23:54:00,213.36,9.04,146.64
2022-07-13 23:59:00,211.72,8.34,148.28
2022-07-14 00:04:00,213.9,9,146.1
2022-07-14 00:09:00,212.42,8.54,147.58
2022-07-14 00:14:00,213.82,9.18,146.18
2022-07-14 00:19:00,212.08,8.78,147.92
2022-07-14 00:24:00,214.2,8.56,145.8
2022-07-14 00:29:00,211.56,8.52,148.44
2022-07-14 00:34:00,213.92,8.52,146.08
2022-07-14 00:39:00,213.58,7.92,146.42
2022-07-14 00:44:00,218.14,7.74,141.86
2022-07-14 00:49:00,216.9,8.06,143.1
2022-07-14 00:54:00,216.46,7.82,143.54
2022-07-14 00:59:00,217.64,8.92,142.36
2022-07-14 01:04:00,216.74,8.1,143.26
2022-07-14 01:09:00,216.98,8.44,143.02
2022-07-14 01:14:00,217.74,8.82,142.26
2022-07-14 01:19:00,216.44,8.92,143.56
2022-07-14 01:24:00,217.16,8.74,142.84
2022-07-14 01:29:00,215.88,8.78,144.12
2022-07-14 01:34:00,217.7,7.56,142.3
2022-07-14 01:39:00,218.44,7.82,141.56
2022-07-14 01:44:00,211.7,7.62,148.3
2022-07-14 01:49:00,212.02,8,147.98
2022-07-14 01:54:00,212.36,8.34,147.64
2022-07-14 01:59:00,212.22,8.04,147.78
2022-07-14 02:04:00,208.12,9,151.88
2022-07-14 02:09:00,208.2,8.08,151.8
2022-07-14 02:14:00,211.08,8.26,148.92
2022-07-14 02:19:00,209.36,8.56,150.64
2022-07-14 02:24:00,209.96,7.88,150.04
2022-07-14 02:29:00,209.98,8.14,150.02
2022-07-14 02:34:00,210.76,8.6,149.24
2022-07-14 02:39:00,210.22,9.18,149.78
2022-07-14 02:44:00,210.98,7.94,149.02
2022-07-14 02:49:00,216.2,8.44,143.8
2022-07-14 02:54:00,214.94,8.16,145.06
2022-07-14 02:59:00,214.4,7.9,145.6
2022-07-14 03:04:00,216.08,8.66,143.92
2022-07-14 03:09:00,214.56,8,145.44
2022-07-14 03:14:00,215.38,8.06,144.62
2022-07-14 03:19:00,214.94,8.56,145.06
2022-07-14 03:24:00,213.78,7.6,146.22
2022-07-14 03:29:00,216.24,7.46,143.76
2022-07-14 03:34:00,214.94,7.26,145.06
2022-07-14 03:39:00,215.3,7.72,144.7
2022-07-14 03:44:00,211.66,7,148.34
2022-07-14 03:49:00,210,7.92,150
2022-07-14 03:54:00,210.04,7.76,149.96
2022-07-14 03:59:00,210.06,8.8,149.94
2022-07-14 04:04:00,210.3,8.42,149.7
2022-07-14 04:09:00,210.12,8,149.88
2022-07-14 04:14:00,205.78,8.4,154.22
2022-07-14 04:19:00,205.16,9.1,154.84
2022-07-14 04:24:00,205.22,9.14,154.78
2022-07-14 04:29:00,203.96,8.44,156.04
2022-07-14 04:34:00,205.52,9.24,154.48
2022-07-14 04:39:00,204.42,8.66,155.58
2022-07-14 04:44:00,205.64,8.88,154.36
2022-07-14 04:49:00,204.8,8.18,155.2
2022-07-14 04:54:00,204.82,9.18,155.18
2022-07-14 04:59:00,205.06,9.12,154.94
2022-07-14 05:04:00,204.62,8.7,155.38
2022-07-14 05:09:00,206.08,8.64,153.92
2022-07-14 05:14:00,204.16,9.14,155.84
2022-07-14 05:19:00,205.44,8.32,154.56
2022-07-14 05:24:00,205.42,8.68,154.58
2022-07-14 05:29:00,205.18,9.14,154.82
2022-07-14 05:34:00,204.54,9.82,155.46
2022-07-14 05:39:00,204.22,8.32,155.78
2022-07-14 05:44:00,205.78,8.7,154.22
2022-07-14 05:49:00,205.18,8.8,154.82
2022-07-14 05:54:00,204.6,8.78,155.4
2022-07-14 05:59:00,204.8,8.52,155.2
2022-07-14 06:04:00,204.98,8.76,155.02
2022-07-14 06:09:00,205.84,9.22,154.16
2022-07-14 06:14:00,204.84,9.72,155.16
2022-07-14 06:19:00,204.4,9.62,155.6
2022-07-14 06:24:00,205.58,10.14,154.42
2022-07-14 06:29:00,205.06,9.76,154.94
2022-07-14 06:34:00,204.56,8.66,155.44
2022-07-14 06:39:00,205.34,9.5,154.66
2022-07-14 06:44:00,204.78,9.52,155.22
2022-07-14 06:49:00,204.56,8.96,155.44
2022-07-14 06:54:00,205.8,10.16,154.2
2022-07-14 06:59:00,204.62,9.78,155.38
2022-07-14 07:04:00,205.18,9.4,154.82
2022-07-14 07:09:00,204.7,9.8,155.3
2022-07-14 07:14:00,205.24,9.4,154.76
2022-07-14 07:19:00,205.42,10.24,154.58
2022-07-14 07:24:00,204.76,9.94,155.24
2022-07-14 07:29:00,205.1,10.26,154.9
2022-07-14 07:34:00,204.48,9.98,155.52
2022-07-14 07:39:00,205.14,10.1,154.86
2022-07-14 07:44:00,204.8,10.36,155.2
2022-07-14 07:49:00,204.52,10.1,155.48
2022-07-14 07:54:00,205.62,9.68,154.38
2022-07-14 07:59:00,204.94,10.22,155.06
2022-07-14 08:04:00,204.64,9.76,155.36
2022-07-14 08:09:00,205.4,9.18,154.6
2022-07-14 08:14:00,205.36,9.98,154.64
2022-07-14 08:19:00,204.8,10.08,155.2
2022-07-14 08:24:00,204.66,9.64,155.34
2022-07-14 08:29:00,205.7,9,154.3
2022-07-14 08:34:00,204.48,9.4,155.52
2022-07-14 08:39:00,205,9.54,155
2022-07-14 08:44:00,204.9,9.82,155.1
2022-07-14 08:49:00,205.24,9.96,154.76
2022-07-14 08:54:00,205.1,10.08,154.9
2022-07-14 08:59:00,204.9,10.18,155.1
2022-07-14 09:04:00,204.64,10.24,155.36
2022-07-14 09:09:00,205.56,10.54,154.44
2022-07-14 09:14:00,205.04,10.16,154.96
2022-07-14 09:19:00,205.02,10.26,154.98
2022-07-14 09:24:00,204.48,10.3,155.52
2022-07-14 09:29:00,205.6,10.02,154.4
2022-07-14 09:34:00,205.04,10,154.96
2022-07-14 09:39:00,204.66,10.46,155.34
2022-07-14 09:44:00,205,10.12,155
2022-07-14 09:49:00,205.16,9.74,154.84
2022-07-14 09:54:00,204.98,10.5,155.02
2022-07-14 09:59:00,204.5,10.68,155.5
2022-07-14 10:04:00,205.12,10.8,154.88
2022-07-14 10:09:00,205.4,10.76,154.6
2022-07-14 10:14:00,206.76,10.5,153.24
2022-07-14 10:19:00,216.44,8.96,143.56
2022-07-14 10:24:00,216.78,8.9,143.22
2022-07-14 10:29:00,202.7,11.12,157.3
2022-07-14 10:34:00,202.94,10.88,157.06
2022-07-14 10:39:00,203.14,10.86,156.86
2022-07-14 10:44:00,203.1,11.06,156.9
2022-07-14 10:49:00,202.86,11.18,157.14
2022-07-14 10:54:00,202.96,11.2,157.04
2022-07-14 10:59:00,203.1,11.58,156.9
2022-07-14 11:04:00,202.84,11.42,157.16
2022-07-14 11:09:00,203.2,11.36,156.8
2022-07-14 11:14:00,203.14,11.52,156.86
2022-07-14 11:19:00,202.72,10.68,157.28
2022-07-14 11:24:00,203.16,11.08,156.84
2022-07-14 11:29:00,203.2,10.14,156.8
2022-07-14 11:34:00,202.66,11.22,157.34
2022-07-14 11:39:00,203.24,10.58,156.76
2022-07-14 11:44:00,203.02,10.94,156.98
2022-07-14 11:49:00,202.52,11.08,157.48
2022-07-14 11:54:00,203.4,11.3,156.6
2022-07-14 11:59:00,203.04,11.68,156.96
2022-07-14 12:04:00,202.8,10.96,157.2
2022-07-14 12:09:00,203.26,11.2,156.74
2022-07-14 12:14:00,202.84,11.7,157.16
2022-07-14 12:19:00,203.24,11.64,156.76
2022-07-14 12:24:00,202.56,11.78,157.44
2022-07-14 12:29:00,203.18,11.78,156.82
2022-07-14 12:34:00,203.02,11.88,156.98
2022-07-14 12:39:00,202.6,11.56,157.4
2022-07-14 12:44:00,203.96,11.76,156.04
2022-07-14 12:49:00,202.3,11.64,157.7
2022-07-14 12:54:00,203.02,12.08,156.98
2022-07-14 12:59:00,203,11.84,157
2022-07-14 13:04:00,202.94,12.18,157.06
2022-07-14 13:09:00,203.28,12.36,156.72
2022-07-14 13:14:00,202.74,12.66,157.26
2022-07-14 13:19:00,203.1,12.54,156.9
2022-07-14 13:24:00,202.94,12.04,157.06
2022-07-14 13:29:00,203.48,11.28,156.52
2022-07-14 13:34:00,202.72,11.9,157.28
2022-07-14 13:39:00,203.02,12.48,156.98
2022-07-14 13:44:00,203.38,12.38,156.62
2022-07-14 13:49:00,202.84,12.3,157.16
2022-07-14 13:54:00,202.52,12.38,157.48
2022-07-14 13:59:00,203.26,12.6,156.74
2022-07-14 14:04:00,204.06,12.64,155.94
2022-07-14 14:09:00,204.36,12.32,155.64
2022-07-14 14:14:00,204.4,12.52,155.6
2022-07-14 14:19:00,204.3,12.54,155.7
2022-07-14 14:24:00,204.4,12.36,155.6
2022-07-14 14:29:00,204.34,12.58,155.66
2022-07-14 14:34:00,204.72,12.88,155.28
2022-07-14 14:39:00,204.44,11.84,155.56
2022-07-14 14:44:00,204.8,12.5,155.2
2022-07-14 14:49:00,204.5,12.5,155.5
2022-07-14 14:54:00,205.02,12.32,154.98
2022-07-14 14:59:00,204.46,12.56,155.54
2022-07-14 15:04:00,204.6,13.42,155.4
2022-07-14 15:09:00,204.3,13,155.7
2022-07-14 15:14:00,204.3,11.96,155.7
2022-07-14 15:19:00,205.02,13.18,154.98
2022-07-14 15:24:00,205.14,12.72,154.86
2022-07-14 15:29:00,205.06,12.76,154.94
2022-07-14 15:34:00,207.24,12.22,152.76
2022-07-14 15:39:00,207.22,12.64,152.78
2022-07-14 15:44:00,206.82,12.46,153.18
2022-07-14 15:49:00,207.04,13.24,152.96
2022-07-14 15:54:00,206.9,12.26,153.1
2022-07-14 15:59:00,207.16,12.28,152.84
2022-07-14 16:04:00,206.94,12.4,153.06
2022-07-14 16:09:00,207.04,12.96,152.96
2022-07-14 16:14:00,205.86,12.04,154.14
2022-07-14 16:19:00,202.88,12.46,157.12
2022-07-14 16:24:00,203.2,13.14,156.8
2022-07-14 16:29:00,202.44,12.52,157.56
2022-07-14 16:34:00,203.68,12.12,156.32
2022-07-14 16:39:00,202.82,12.06,157.18
2022-07-14 16:44:00,203.24,12.82,156.76
2022-07-14 16:49:00,203.46,12.54,156.54
2022-07-14 16:54:00,202.64,12.82,157.36
2022-07-14 16:59:00,203.1,12.8,156.9
2022-07-14 17:04:00,202.9,12.68,157.1
2022-07-14 17:09:00,202.98,12.24,157.02
2022-07-14 17:14:00,202.84,12.56,157.16
2022-07-14 17:19:00,202.9,12.32,157.1
2022-07-14 17:24:00,203.42,12.68,156.58
2022-07-14 17:29:00,203.2,11.74,156.8
2022-07-14 17:34:00,202.44,11.9,157.56
2022-07-14 17:39:00,203.16,11.94,156.84
2022-07-14 17:44:00,202.52,12.18,157.48
2022-07-14 17:49:00,203.38,11.98,156.62
2022-07-14 17:54:00,203.66,12,156.34
2022-07-14 17:59:00,202.62,11.86,157.38
2022-07-14 18:04:00,202.92,11.98,157.08
2022-07-14 18:09:00,203.52,11.8,156.48
2022-07-14 18:14:00,202.7,12.62,157.3
2022-07-14 18:19:00,203.16,13.02,156.84
2022-07-14 18:24:00,202.88,12.06,157.12
2022-07-14 18:29:00,203.18,12.14,156.82
2022-07-14 18:34:00,202.94,12.18,157.06
2022-07-14 18:39:00,202.96,12.26,157.04
2022-07-14 18:44:00,203.2,12.18,156.8
2022-07-14 18:49:00,202.6,12.38,157.4
2022-07-14 18:54:00,203.28,12.4,156.72
2022-07-14 18:59:00,202.96,12.24,157.04
2022-07-14 19:04:00,203.14,12.16,156.86
2022-07-14 19:09:00,203.14,12.24,156.86
2022-07-14 19:14:00,202.44,12.36,157.56
2022-07-14 19:19:00,203.06,12.42,156.94
2022-07-14 19:24:00,203.58,12.32,156.42
2022-07-14 19:29:00,202.42,12.08,157.58
2022-07-14 19:34:00,202.84,11.66,157.16
2022-07-14 19:39:00,203.92,12.26,156.08
2022-07-14 19:44:00,202.2,12,157.8
2022-07-14 19:49:00,203.34,12.04,156.66
2022-07-14 19:54:00,203.32,12.38,156.68
2022-07-14 19:59:00,203.32,12.36,156.68
2022-07-14 20:04:00,202.7,12.68,157.3
2022-07-14 20:09:00,202.94,12.44,157.06
2022-07-14 20:14:00,203.2,12.34,156.8
2022-07-14 20:19:00,202.44,12.08,157.56
2022-07-14 20:24:00,202.64,11.94,157.36
2022-07-14 20:29:00,203.58,11.9,156.42
2022-07-14 20:34:00,202.34,11.88,157.66
2022-07-14 20:39:00,203.4,12.16,156.6
2022-07-14 20:44:00,203.44,12.1,156.56
2022-07-14 20:49:00,202.72,12.28,157.28
2022-07-14 20:54:00,202.56,11.7,157.44
2022-07-14 20:59:00,203.84,12.76,156.16
2022-07-14 21:04:00,201.94,12.36,158.06
2022-07-14 21:09:00,203.26,11.92,156.74
2022-07-14 21:14:00,204.1,11.94,155.9
2022-07-14 21:19:00,206.98,12.12,153.02
2022-07-14 21:24:00,210.2,11.96,149.8
2022-07-14 21:29:00,209.86,11.44,150.14
2022-07-14 21:34:00,211.48,11.9,148.52
2022-07-14 21:39:00,215.48,11.52,144.52
2022-07-14 21:44:00,214.28,11.24,145.72
2022-07-14 21:49:00,215.46,11.38,144.54
2022-07-14 21:54:00,214.6,11.44,145.4
2022-07-14 21:59:00,215.66,11.8,144.34
2022-07-14 22:04:00,214.52,11.5,145.48
2022-07-14 22:09:00,215.14,11.44,144.86
2022-07-14 22:14:00,220.06,11.46,139.94
2022-07-14 22:19:00,219.68,11.42,140.32
2022-07-14 22:24:00,220.54,11.54,139.46
2022-07-14 22:29:00,219.56,10.76,140.44
2022-07-14 22:34:00,220.18,10.64,139.82
2022-07-14 22:39:00,220.46,11.26,139.54
2022-07-14 22:44:00,219.92,11.74,140.08
2022-07-14 22:49:00,220.3,11.62,139.7
2022-07-14 22:54:00,219.66,11.42,140.34
2022-07-14 22:59:00,220.4,11.3,139.6
2022-07-14 23:04:00,219.34,11.36,140.66
2022-07-14 23:09:00,219.84,11.48,140.16
2022-07-14 23:14:00,220.56,11.54,139.44
2022-07-14 23:19:00,219.28,11.36,140.72
2022-07-14 23:24:00,220.6,11.16,139.4
2022-07-14 23:29:00,219.8,11.28,140.2
2022-07-14 23:34:00,219.58,11.26,140.42
2022-07-14 23:39:00,220.22,10.98,139.78
2022-07-14 23:44:00,220.5,11.62,139.5
2022-07-14 23:49:00,219.82,12.12,140.18
2022-07-14 23:54:00,219.84,11.86,140.16
2022-07-14 23:59:00,220.44,11.88,139.56
2022-07-15 00:04:00,219.76,12.36,140.24
2022-07-15 00:09:00,220.16,11.64,139.84
2022-07-15 00:14:00,219.62,11.98,140.38
2022-07-15 00:19:00,219.82,10.96,140.18
2022-07-15 00:24:00,220.14,11.68,139.86
2022-07-15 00:29:00,232.5,10.58,127.5
2022-07-15 00:34:00,235.7,10.26,124.3
2022-07-15 00:39:00,235.88,10.68,124.12
2022-07-15 00:44:00,235.92,10.46,124.08
2022-07-15 00:49:00,235.14,10.7,124.86
2022-07-15 00:54:00,235.76,10.96,124.24
2022-07-15 00:59:00,235.8,11.1,124.2
2022-07-15 01:04:00,235.96,10.94,124.04
2022-07-15 01:09:00,234.54,9.92,125.46
2022-07-15 01:14:00,236.8,10.54,123.2
2022-07-15 01:19:00,235.9,10.9,124.1
2022-07-15 01:24:00,235.94,11.22,124.06
2022-07-15 01:29:00,234.76,10.46,125.24
2022-07-15 01:34:00,235.76,10.32,124.24
2022-07-15 01:39:00,235.88,10.88,124.12
2022-07-15 01:44:00,235.96,10.98,124.04
2022-07-15 01:49:00,235.1,10.3,124.9
2022-07-15 01:54:00,236.46,11.06,123.54
2022-07-15 01:59:00,235.06,10.88,124.94
2022-07-15 02:04:00,233.28,10.96,126.72
2022-07-15 02:09:00,225.28,10.4,134.72
2022-07-15 02:14:00,222.2,11.18,137.8
2022-07-15 02:19:00,219.86,11.52,140.14
2022-07-15 02:24:00,219.78,11.68,140.22
2022-07-15 02:29:00,219.62,11.92,140.38
2022-07-15 02:34:00,220.3,11.94,139.7
2022-07-15 02:39:00,220.64,11.18,139.36
2022-07-15 02:44:00,220.06,11.42,139.94
2022-07-15 02:49:00,219.46,11.96,140.54
2022-07-15 02:54:00,219.82,11.8,140.18
2022-07-15 02:59:00,220.2,11.78,139.8
2022-07-15 03:04:00,220.16,11.9,139.84
2022-07-15 03:09:00,219.66,11.16,140.34
2022-07-15 03:14:00,220.78,11.98,139.22
2022-07-15 03:19:00,219.1,11.86,140.9
2022-07-15 03:24:00,220.78,11.86,139.22
2022-07-15 03:29:00,219.2,12.16,140.8
2022-07-15 03:34:00,220.12,11.52,139.88
2022-07-15 03:39:00,220.36,11.78,139.64
2022-07-15 03:44:00,220.22,12.08,139.78
2022-07-15 03:49:00,220.1,11.74,139.9
2022-07-15 03:54:00,219.88,12,140.12
2022-07-15 03:59:00,219.48,12.38,140.52
2022-07-15 04:04:00,220.1,12.26,139.9
2022-07-15 04:09:00,220.36,12.26,139.64
2022-07-15 04:14:00,219.82,12.3,140.18
2022-07-15 04:19:00,220.08,11.94,139.92
2022-07-15 04:24:00,219.88,12.1,140.12
2022-07-15 04:29:00,220.62,12.4,139.38
2022-07-15 04:34:00,219.72,12.82,140.28
2022-07-15 04:39:00,220.1,12.28,139.9
2022-07-15 04:44:00,219.26,12.32,140.74
2022-07-15 04:49:00,220.36,12.22,139.64
2022-07-15 04:54:00,220.06,12.8,139.94
2022-07-15 04:59:00,219.94,12.72,140.06
2022-07-15 05:04:00,220.02,12.52,139.98
2022-07-15 05:09:00,219.76,13.24,140.24
2022-07-15 05:14:00,220.66,12.6,139.34
2022-07-15 05:19:00,219.92,13.04,140.08
2022-07-15 05:24:00,219.86,12.96,140.14
2022-07-15 05:29:00,220,13.06,140
2022-07-15 05:34:00,220.18,12.96,139.82
2022-07-15 05:39:00,219.98,12.98,140.02
2022-07-15 05:44:00,220.02,12.4,139.98
2022-07-15 05:49:00,220.14,12.94,139.86
2022-07-15 05:54:00,219.62,13.02,140.38
2022-07-15 05:59:00,220,13.1,140
2022-07-15 06:04:00,219.72,13.28,140.28
2022-07-15 06:09:00,220.38,12.48,139.62
2022-07-15 06:14:00,219.68,13.18,140.32
2022-07-15 06:19:00,219.78,12.92,140.22
2022-07-15 06:24:00,220.14,13.08,139.86
2022-07-15 06:29:00,220.28,12.92,139.72
2022-07-15 06:34:00,219.46,12.92,140.54
2022-07-15 06:39:00,220.42,13,139.58
2022-07-15 06:44:00,220.2,12.84,139.8
2022-07-15 06:49:00,219.16,12.96,140.84
2022-07-15 06:54:00,220.92,12.78,139.08
2022-07-15 06:59:00,219.7,12.9,140.3
2022-07-15 07:04:00,220.02,13.02,139.98
2022-07-15 07:09:00,220.12,13.48,139.88
2022-07-15 07:14:00,219.7,13.3,140.3
2022-07-15 07:19:00,220.4,12.72,139.6
2022-07-15 07:24:00,220.42,12.7,139.58
2022-07-15 07:29:00,219.68,13.12,140.32
2022-07-15 07:34:00,220.22,12.88,139.78
2022-07-15 07:39:00,219.5,13.18,140.5
2022-07-15 07:44:00,220.32,12.78,139.68
2022-07-15 07:49:00,219.88,13.12,140.12
2022-07-15 07:54:00,220,13.12,140
2022-07-15 07:59:00,219.82,12.94,140.18
2022-07-15 08:04:00,220.24,13.1,139.76
2022-07-15 08:09:00,219.64,13.04,140.36
2022-07-15 08:14:00,220.16,13.28,139.84
2022-07-15 08:19:00,220.02,13.44,139.98
2022-07-15 08:24:00,234.74,12.16,125.26
2022-07-15 08:29:00,327.52,4.38,32.48
2022-07-15 08:34:00,331.3,2.36,28.7
2022-07-15 08:39:00,334.1,1.94,25.9
2022-07-15 08:44:00,333.88,1.92,26.12
2022-07-15 08:49:00,337.14,2.04,22.86
2022-07-15 08:54:00,339.54,1.88,20.46
2022-07-15 08:59:00,332,2.3,28
2022-07-15 09:04:00,328.98,1.72,31.02
2022-07-15 09:09:00,320.04,1.96,39.96
2022-07-15 09:14:00,329.48,1.88,30.52
2022-07-15 09:19:00,324.7,2.08,35.3
2022-07-15 09:24:00,323.44,2.12,36.56
2022-07-15 09:29:00,324.98,2.16,35.02
2022-07-15 09:34:00,315.2,4.02,44.8
2022-07-15 09:39:00,220.08,8.78,139.92
2022-07-15 09:44:00,220.24,10.54,139.76
2022-07-15 09:49:00,219.86,10.82,140.14
2022-07-15 09:54:00,219.66,10.48,140.34
2022-07-15 09:59:00,220.68,10.84,139.32
2022-07-15 10:04:00,220.18,10.7,139.82
2022-07-15 10:09:00,220.08,10.46,139.92
2022-07-15 10:14:00,237.52,9.96,122.48
2022-07-15 10:19:00,227.9,10.32,132.1
2022-07-15 10:24:00,218.72,6.5,141.28
2022-07-15 10:29:00,217.76,5.72,142.24
2022-07-15 10:34:00,216.44,7.26,143.56
2022-07-15 10:39:00,218.22,12.46,141.78
2022-07-15 10:44:00,217.98,13.46,142.02
2022-07-15 10:49:00,217.92,13.1,142.08
2022-07-15 10:54:00,217.74,12.82,142.26
2022-07-15 10:59:00,217.92,13.02,142.08
2022-07-15 11:04:00,218.16,13.22,141.84
2022-07-15 11:09:00,218.22,13.62,141.78
2022-07-15 11:14:00,216.34,13.08,143.66
2022-07-15 11:19:00,213.16,13.4,146.84
2022-07-15 11:24:00,214.4,13.5,145.6
2022-07-15 11:29:00,213.56,13.42,146.44
2022-07-15 11:34:00,211.54,13.5,148.46
2022-07-15 11:39:00,211,13.42,149
2022-07-15 11:44:00,207.72,13.24,152.28
2022-07-15 11:49:00,208.32,13.78,151.68
2022-07-15 11:54:00,208.34,13.84,151.66
2022-07-15 11:59:00,208.22,13.88,151.78
2022-07-15 12:04:00,209.84,11.38,150.16
2022-07-15 12:09:00,206.36,10.2,153.64
2022-07-15 12:14:00,208.52,10.66,151.48
2022-07-15 12:19:00,207.3,10.54,152.7
2022-07-15 12:24:00,205.72,10.68,154.28
2022-07-15 12:29:00,203.92,10.56,156.08
2022-07-15 12:34:00,203.96,10.5,156.04
2022-07-15 12:39:00,204.48,10.48,155.52
2022-07-15 12:44:00,203.18,10.36,156.82
2022-07-15 12:49:00,204.24,7.78,155.76
2022-07-15 12:54:00,204.02,10.38,155.98
2022-07-15 12:59:00,204.08,10.62,155.92
2022-07-15 13:04:00,199.78,10.46,160.22
2022-07-15 13:09:00,200.1,10.74,159.9
2022-07-15 13:14:00,199.88,10.74,160.12
2022-07-15 13:19:00,200.2,10.64,159.8
2022-07-15 13:24:00,199.82,10.82,160.18
2022-07-15 13:29:00,199.52,10.74,160.48
2022-07-15 13:34:00,200.42,10.86,159.58
2022-07-15 13:39:00,200.02,10.9,159.98
2022-07-15 13:44:00,200.74,10.54,159.26
2022-07-15 13:49:00,198.32,10.62,161.68
2022-07-15 13:54:00,200.92,10.32,159.08
2022-07-15 13:59:00,199.46,10.54,160.54
2022-07-15 14:04:00,200.44,10.78,159.56
2022-07-15 14:09:00,199.82,10.52,160.18
2022-07-15 14:14:00,199.82,10.54,160.18
2022-07-15 14:19:00,200.16,10.34,159.84
2022-07-15 14:24:00,200.26,10.32,159.74
2022-07-15 14:29:00,199.68,10.34,160.32
2022-07-15 14:34:00,199.78,10.94,160.22
2022-07-15 14:39:00,199.86,13.08,160.14
2022-07-15 14:44:00,200.12,13.84,159.88
2022-07-15 14:49:00,199.76,13.78,160.24
2022-07-15 14:54:00,200.2,13.84,159.8
2022-07-15 14:59:00,199.64,13.7,160.36
2022-07-15 15:04:00,200.34,13.3,159.66
2022-07-15 15:09:00,200,13.6,160
2022-07-15 15:14:00,200,13.64,160
2022-07-15 15:19:00,199.92,13.56,160.08
2022-07-15 15:24:00,199.9,13.58,160.1
2022-07-15 15:29:00,199.8,13.44,160.2
2022-07-15 15:34:00,200.18,13.52,159.82
2022-07-15 15:39:00,200.06,13.38,159.94
2022-07-15 15:44:00,199.74,13.26,160.26
2022-07-15 15:49:00,200.32,13.22,159.68
2022-07-15 15:54:00,199.76,13.38,160.24
2022-07-15 15:59:00,200.14,13.1,159.86
2022-07-15 16:04:00,200,13.64,160
2022-07-15 16:09:00,199.88,13.6,160.12
2022-07-15 16:14:00,200.16,13.6,159.84
2022-07-15 16:19:00,203.66,11.74,156.34
2022-07-15 16:24:00,244.7,4.6,115.3
2022-07-15 16:29:00,239.16,10.44,120.84
2022-07-15 16:34:00,224.86,12.04,135.14
2022-07-15 16:39:00,213.84,13.38,146.16
2022-07-15 16:44:00,210.06,13.76,149.94
2022-07-15 16:49:00,210.06,13.88,149.94
2022-07-15 16:54:00,209.8,13.32,150.2
2022-07-15 16:59:00,210.16,13.56,149.84
2022-07-15 17:04:00,209.66,13.48,150.34
2022-07-15 17:09:00,210.32,13.6,149.68
2022-07-15 17:14:00,209.88,13.2,150.12
2022-07-15 17:19:00,209.76,13.54,150.24
2022-07-15 17:24:00,210.16,13.48,149.84
2022-07-15 17:29:00,210.28,13.44,149.72
2022-07-15 17:34:00,209.88,13.38,150.12
2022-07-15 17:39:00,209.84,13.5,150.16
2022-07-15 17:44:00,210.1,13.64,149.9
2022-07-15 17:49:00,209.86,13.4,150.14
2022-07-15 17:54:00,210.16,13.62,149.84
2022-07-15 17:59:00,210.16,13.76,149.84
